Date,Year,Month,Unit,Production,Animal,Commercial or Federally Inspected,Type of Meat
1967-10-01,1967,10,Million Pounds,253.3,Others,Federally Inspected,Poultry
1967-09-01,1967,9,Million Pounds,246.0,Others,Federally Inspected,Poultry
1967-08-01,1967,8,Million Pounds,153.4,Others,Federally Inspected,Poultry
1967-07-01,1967,7,Million Pounds,102.4,Others,Federally Inspected,Poultry
1967-06-01,1967,6,Million Pounds,46.4,Others,Federally Inspected,Poultry
1967-05-01,1967,5,Million Pounds,25.2,Others,Federally Inspected,Poultry
1967-04-01,1967,4,Million Pounds,26.5,Others,Federally Inspected,Poultry
1967-03-01,1967,3,Million Pounds,24.8,Others,Federally Inspected,Poultry
1967-02-01,1967,2,Million Pounds,45.3,Others,Federally Inspected,Poultry
1967-01-01,1967,1,Million Pounds,174.1,Others,Federally Inspected,Poultry
1966-12-01,1966,12,Million Pounds,274.9,Others,Federally Inspected,Poultry
1966-11-01,1966,11,Million Pounds,271.9,Others,Federally Inspected,Poultry
1966-10-01,1966,10,Million Pounds,239.9,Others,Federally Inspected,Poultry
1966-09-01,1966,9,Million Pounds,196.4,Others,Federally Inspected,Poultry
1966-08-01,1966,8,Million Pounds,114.5,Others,Federally Inspected,Poultry
1966-07-01,1966,7,Million Pounds,79.5,Others,Federally Inspected,Poultry
1966-06-01,1966,6,Million Pounds,35.7,Others,Federally Inspected,Poultry
1966-05-01,1966,5,Million Pounds,20.5,Others,Federally Inspected,Poultry
1966-04-01,1966,4,Million Pounds,17.0,Others,Federally Inspected,Poultry
1966-03-01,1966,3,Million Pounds,18.1,Others,Federally Inspected,Poultry
1966-02-01,1966,2,Million Pounds,35.5,Others,Federally Inspected,Poultry
1966-01-01,1966,1,Million Pounds,152.5,Others,Federally Inspected,Poultry
1965-12-01,1965,12,Million Pounds,275.1,Others,Federally Inspected,Poultry
1965-11-01,1965,11,Million Pounds,262.1,Others,Federally Inspected,Poultry
1965-10-01,1965,10,Million Pounds,224.4,Others,Federally Inspected,Poultry
1965-09-01,1965,9,Million Pounds,163.6,Others,Federally Inspected,Poultry
1965-08-01,1965,8,Million Pounds,95.7,Others,Federally Inspected,Poultry
1965-07-01,1965,7,Million Pounds,54.7,Others,Federally Inspected,Poultry
1965-06-01,1965,6,Million Pounds,27.0,Others,Federally Inspected,Poultry
1965-05-01,1965,5,Million Pounds,15.6,Others,Federally Inspected,Poultry
1965-04-01,1965,4,Million Pounds,14.5,Others,Federally Inspected,Poultry
1965-03-01,1965,3,Million Pounds,13.7,Others,Federally Inspected,Poultry
1965-02-01,1965,2,Million Pounds,31.2,Others,Federally Inspected,Poultry
1965-01-01,1965,1,Million Pounds,143.0,Others,Federally Inspected,Poultry
1964-12-01,1964,12,Million Pounds,250.6,Others,Federally Inspected,Poultry
1964-11-01,1964,11,Million Pounds,258.3,Others,Federally Inspected,Poultry
1964-10-01,1964,10,Million Pounds,208.3,Others,Federally Inspected,Poultry
1964-09-01,1964,9,Million Pounds,145.6,Others,Federally Inspected,Poultry
1964-08-01,1964,8,Million Pounds,86.6,Others,Federally Inspected,Poultry
1964-07-01,1964,7,Million Pounds,52.6,Others,Federally Inspected,Poultry
1964-06-01,1964,6,Million Pounds,29.9,Others,Federally Inspected,Poultry
1964-05-01,1964,5,Million Pounds,18.0,Others,Federally Inspected,Poultry
1964-04-01,1964,4,Million Pounds,15.6,Others,Federally Inspected,Poultry
1964-03-01,1964,3,Million Pounds,12.5,Others,Federally Inspected,Poultry
1964-02-01,1964,2,Million Pounds,32.1,Others,Federally Inspected,Poultry
1964-01-01,1964,1,Million Pounds,142.1,Others,Federally Inspected,Poultry
1963-12-01,1963,12,Million Pounds,217.4,Others,Federally Inspected,Poultry
1963-11-01,1963,11,Million Pounds,251.8,Others,Federally Inspected,Poultry
1963-10-01,1963,10,Million Pounds,193.7,Others,Federally Inspected,Poultry
1963-09-01,1963,9,Million Pounds,137.7,Others,Federally Inspected,Poultry
1963-08-01,1963,8,Million Pounds,74.8,Others,Federally Inspected,Poultry
1963-07-01,1963,7,Million Pounds,42.0,Others,Federally Inspected,Poultry
1963-06-01,1963,6,Million Pounds,30.9,Others,Federally Inspected,Poultry
1963-05-01,1963,5,Million Pounds,16.7,Others,Federally Inspected,Poultry
1963-04-01,1963,4,Million Pounds,12.4,Others,Federally Inspected,Poultry
1963-03-01,1963,3,Million Pounds,13.2,Others,Federally Inspected,Poultry
1963-02-01,1963,2,Million Pounds,31.0,Others,Federally Inspected,Poultry
1963-01-01,1963,1,Million Pounds,128.0,Others,Federally Inspected,Poultry
1962-12-01,1962,12,Million Pounds,231.2,Others,Federally Inspected,Poultry
1962-11-01,1962,11,Million Pounds,237.2,Others,Federally Inspected,Poultry
1962-10-01,1962,10,Million Pounds,163.2,Others,Federally Inspected,Poultry
1962-09-01,1962,9,Million Pounds,121.5,Others,Federally Inspected,Poultry
1962-08-01,1962,8,Million Pounds,59.2,Others,Federally Inspected,Poultry
1962-07-01,1962,7,Million Pounds,44.5,Others,Federally Inspected,Poultry
1962-06-01,1962,6,Million Pounds,32.5,Others,Federally Inspected,Poultry
1962-05-01,1962,5,Million Pounds,19.2,Others,Federally Inspected,Poultry
1962-04-01,1962,4,Million Pounds,13.8,Others,Federally Inspected,Poultry
1962-03-01,1962,3,Million Pounds,12.6,Others,Federally Inspected,Poultry
1962-02-01,1962,2,Million Pounds,33.9,Others,Federally Inspected,Poultry
1962-01-01,1962,1,Million Pounds,138.0,Others,Federally Inspected,Poultry
1961-12-01,1961,12,Million Pounds,249.4,Others,Federally Inspected,Poultry
1961-11-01,1961,11,Million Pounds,248.3,Others,Federally Inspected,Poultry
1961-10-01,1961,10,Million Pounds,179.4,Others,Federally Inspected,Poultry
1961-09-01,1961,9,Million Pounds,143.6,Others,Federally Inspected,Poultry
1961-08-01,1961,8,Million Pounds,82.0,Others,Federally Inspected,Poultry
1961-07-01,1961,7,Million Pounds,72.8,Others,Federally Inspected,Poultry
1961-06-01,1961,6,Million Pounds,44.8,Others,Federally Inspected,Poultry
1961-05-01,1961,5,Million Pounds,22.4,Others,Federally Inspected,Poultry
1961-04-01,1961,4,Million Pounds,24.3,Others,Federally Inspected,Poultry
1961-03-01,1961,3,Million Pounds,16.1,Others,Federally Inspected,Poultry
1961-02-01,1961,2,Million Pounds,34.9,Others,Federally Inspected,Poultry
1961-01-01,1961,1,Million Pounds,125.1,Others,Federally Inspected,Poultry
1960-12-01,1960,12,Million Pounds,181.3,Others,Federally Inspected,Poultry
1960-11-01,1960,11,Million Pounds,192.3,Others,Federally Inspected,Poultry
1960-10-01,1960,10,Million Pounds,149.6,Others,Federally Inspected,Poultry
1960-09-01,1960,9,Million Pounds,109.5,Others,Federally Inspected,Poultry
1960-08-01,1960,8,Million Pounds,51.9,Others,Federally Inspected,Poultry
1960-07-01,1960,7,Million Pounds,46.0,Others,Federally Inspected,Poultry
1960-06-01,1960,6,Million Pounds,27.1,Others,Federally Inspected,Poultry
1960-05-01,1960,5,Million Pounds,16.2,Others,Federally Inspected,Poultry
1960-04-01,1960,4,Million Pounds,13.4,Others,Federally Inspected,Poultry
1960-03-01,1960,3,Million Pounds,14.0,Others,Federally Inspected,Poultry
1960-02-01,1960,2,Million Pounds,22.1,Others,Federally Inspected,Poultry
1960-01-01,1960,1,Million Pounds,,Others,Federally Inspected,Poultry
1959-12-01,1959,12,Million Pounds,,Others,Federally Inspected,Poultry
1959-11-01,1959,11,Million Pounds,,Others,Federally Inspected,Poultry
1959-10-01,1959,10,Million Pounds,,Others,Federally Inspected,Poultry
1959-09-01,1959,9,Million Pounds,,Others,Federally Inspected,Poultry
1959-08-01,1959,8,Million Pounds,,Others,Federally Inspected,Poultry
1959-07-01,1959,7,Million Pounds,,Others,Federally Inspected,Poultry
1959-06-01,1959,6,Million Pounds,,Others,Federally Inspected,Poultry
1959-05-01,1959,5,Million Pounds,,Others,Federally Inspected,Poultry
1959-04-01,1959,4,Million Pounds,,Others,Federally Inspected,Poultry
1959-03-01,1959,3,Million Pounds,,Others,Federally Inspected,Poultry
1959-02-01,1959,2,Million Pounds,,Others,Federally Inspected,Poultry
1959-01-01,1959,1,Million Pounds,,Others,Federally Inspected,Poultry
1958-12-01,1958,12,Million Pounds,,Others,Federally Inspected,Poultry
1958-11-01,1958,11,Million Pounds,,Others,Federally Inspected,Poultry
1958-10-01,1958,10,Million Pounds,,Others,Federally Inspected,Poultry
1958-09-01,1958,9,Million Pounds,,Others,Federally Inspected,Poultry
1958-08-01,1958,8,Million Pounds,,Others,Federally Inspected,Poultry
1958-07-01,1958,7,Million Pounds,,Others,Federally Inspected,Poultry
1958-06-01,1958,6,Million Pounds,,Others,Federally Inspected,Poultry
1958-05-01,1958,5,Million Pounds,,Others,Federally Inspected,Poultry
1958-04-01,1958,4,Million Pounds,,Others,Federally Inspected,Poultry
1958-03-01,1958,3,Million Pounds,,Others,Federally Inspected,Poultry
1958-02-01,1958,2,Million Pounds,,Others,Federally Inspected,Poultry
1958-01-01,1958,1,Million Pounds,,Others,Federally Inspected,Poultry
1957-12-01,1957,12,Million Pounds,,Others,Federally Inspected,Poultry
1957-11-01,1957,11,Million Pounds,,Others,Federally Inspected,Poultry
1957-10-01,1957,10,Million Pounds,,Others,Federally Inspected,Poultry
1957-09-01,1957,9,Million Pounds,,Others,Federally Inspected,Poultry
1957-08-01,1957,8,Million Pounds,,Others,Federally Inspected,Poultry
1957-07-01,1957,7,Million Pounds,,Others,Federally Inspected,Poultry
1957-06-01,1957,6,Million Pounds,,Others,Federally Inspected,Poultry
1957-05-01,1957,5,Million Pounds,,Others,Federally Inspected,Poultry
1957-04-01,1957,4,Million Pounds,,Others,Federally Inspected,Poultry
1957-03-01,1957,3,Million Pounds,,Others,Federally Inspected,Poultry
1957-02-01,1957,2,Million Pounds,,Others,Federally Inspected,Poultry
1957-01-01,1957,1,Million Pounds,,Others,Federally Inspected,Poultry
1956-12-01,1956,12,Million Pounds,,Others,Federally Inspected,Poultry
1956-11-01,1956,11,Million Pounds,,Others,Federally Inspected,Poultry
1956-10-01,1956,10,Million Pounds,,Others,Federally Inspected,Poultry
1956-09-01,1956,9,Million Pounds,,Others,Federally Inspected,Poultry
1956-08-01,1956,8,Million Pounds,,Others,Federally Inspected,Poultry
1956-07-01,1956,7,Million Pounds,,Others,Federally Inspected,Poultry
1956-06-01,1956,6,Million Pounds,,Others,Federally Inspected,Poultry
1956-05-01,1956,5,Million Pounds,,Others,Federally Inspected,Poultry
1956-04-01,1956,4,Million Pounds,,Others,Federally Inspected,Poultry
1956-03-01,1956,3,Million Pounds,,Others,Federally Inspected,Poultry
1956-02-01,1956,2,Million Pounds,,Others,Federally Inspected,Poultry
1956-01-01,1956,1,Million Pounds,,Others,Federally Inspected,Poultry
1955-12-01,1955,12,Million Pounds,,Others,Federally Inspected,Poultry
1955-11-01,1955,11,Million Pounds,,Others,Federally Inspected,Poultry
1955-10-01,1955,10,Million Pounds,,Others,Federally Inspected,Poultry
1955-09-01,1955,9,Million Pounds,,Others,Federally Inspected,Poultry
1955-08-01,1955,8,Million Pounds,,Others,Federally Inspected,Poultry
1955-07-01,1955,7,Million Pounds,,Others,Federally Inspected,Poultry
1955-06-01,1955,6,Million Pounds,,Others,Federally Inspected,Poultry
1955-05-01,1955,5,Million Pounds,,Others,Federally Inspected,Poultry
1955-04-01,1955,4,Million Pounds,,Others,Federally Inspected,Poultry
1955-03-01,1955,3,Million Pounds,,Others,Federally Inspected,Poultry
1955-02-01,1955,2,Million Pounds,,Others,Federally Inspected,Poultry
1955-01-01,1955,1,Million Pounds,,Others,Federally Inspected,Poultry
1954-12-01,1954,12,Million Pounds,,Others,Federally Inspected,Poultry
1954-11-01,1954,11,Million Pounds,,Others,Federally Inspected,Poultry
1954-10-01,1954,10,Million Pounds,,Others,Federally Inspected,Poultry
1954-09-01,1954,9,Million Pounds,,Others,Federally Inspected,Poultry
1954-08-01,1954,8,Million Pounds,,Others,Federally Inspected,Poultry
1954-07-01,1954,7,Million Pounds,,Others,Federally Inspected,Poultry
1954-06-01,1954,6,Million Pounds,,Others,Federally Inspected,Poultry
1954-05-01,1954,5,Million Pounds,,Others,Federally Inspected,Poultry
1954-04-01,1954,4,Million Pounds,,Others,Federally Inspected,Poultry
1954-03-01,1954,3,Million Pounds,,Others,Federally Inspected,Poultry
1954-02-01,1954,2,Million Pounds,,Others,Federally Inspected,Poultry
1954-01-01,1954,1,Million Pounds,,Others,Federally Inspected,Poultry
1953-12-01,1953,12,Million Pounds,,Others,Federally Inspected,Poultry
1953-11-01,1953,11,Million Pounds,,Others,Federally Inspected,Poultry
1953-10-01,1953,10,Million Pounds,,Others,Federally Inspected,Poultry
1953-09-01,1953,9,Million Pounds,,Others,Federally Inspected,Poultry
1953-08-01,1953,8,Million Pounds,,Others,Federally Inspected,Poultry
1953-07-01,1953,7,Million Pounds,,Others,Federally Inspected,Poultry
1953-06-01,1953,6,Million Pounds,,Others,Federally Inspected,Poultry
1953-05-01,1953,5,Million Pounds,,Others,Federally Inspected,Poultry
1953-04-01,1953,4,Million Pounds,,Others,Federally Inspected,Poultry
1953-03-01,1953,3,Million Pounds,,Others,Federally Inspected,Poultry
1953-02-01,1953,2,Million Pounds,,Others,Federally Inspected,Poultry
1953-01-01,1953,1,Million Pounds,,Others,Federally Inspected,Poultry
1952-12-01,1952,12,Million Pounds,,Others,Federally Inspected,Poultry
1952-11-01,1952,11,Million Pounds,,Others,Federally Inspected,Poultry
1952-10-01,1952,10,Million Pounds,,Others,Federally Inspected,Poultry
1952-09-01,1952,9,Million Pounds,,Others,Federally Inspected,Poultry
1952-08-01,1952,8,Million Pounds,,Others,Federally Inspected,Poultry
1952-07-01,1952,7,Million Pounds,,Others,Federally Inspected,Poultry
1952-06-01,1952,6,Million Pounds,,Others,Federally Inspected,Poultry
1952-05-01,1952,5,Million Pounds,,Others,Federally Inspected,Poultry
1952-04-01,1952,4,Million Pounds,,Others,Federally Inspected,Poultry
1952-03-01,1952,3,Million Pounds,,Others,Federally Inspected,Poultry
1952-02-01,1952,2,Million Pounds,,Others,Federally Inspected,Poultry
1952-01-01,1952,1,Million Pounds,,Others,Federally Inspected,Poultry
1951-12-01,1951,12,Million Pounds,,Others,Federally Inspected,Poultry
1951-11-01,1951,11,Million Pounds,,Others,Federally Inspected,Poultry
1951-10-01,1951,10,Million Pounds,,Others,Federally Inspected,Poultry
1951-09-01,1951,9,Million Pounds,,Others,Federally Inspected,Poultry
1951-08-01,1951,8,Million Pounds,,Others,Federally Inspected,Poultry
1951-07-01,1951,7,Million Pounds,,Others,Federally Inspected,Poultry
1951-06-01,1951,6,Million Pounds,,Others,Federally Inspected,Poultry
1951-05-01,1951,5,Million Pounds,,Others,Federally Inspected,Poultry
1951-04-01,1951,4,Million Pounds,,Others,Federally Inspected,Poultry
1951-03-01,1951,3,Million Pounds,,Others,Federally Inspected,Poultry
1951-02-01,1951,2,Million Pounds,,Others,Federally Inspected,Poultry
1951-01-01,1951,1,Million Pounds,,Others,Federally Inspected,Poultry
1950-12-01,1950,12,Million Pounds,,Others,Federally Inspected,Poultry
1950-11-01,1950,11,Million Pounds,,Others,Federally Inspected,Poultry
1950-10-01,1950,10,Million Pounds,,Others,Federally Inspected,Poultry
1950-09-01,1950,9,Million Pounds,,Others,Federally Inspected,Poultry
1950-08-01,1950,8,Million Pounds,,Others,Federally Inspected,Poultry
1950-07-01,1950,7,Million Pounds,,Others,Federally Inspected,Poultry
1950-06-01,1950,6,Million Pounds,,Others,Federally Inspected,Poultry
1950-05-01,1950,5,Million Pounds,,Others,Federally Inspected,Poultry
1950-04-01,1950,4,Million Pounds,,Others,Federally Inspected,Poultry
1950-03-01,1950,3,Million Pounds,,Others,Federally Inspected,Poultry
1950-02-01,1950,2,Million Pounds,,Others,Federally Inspected,Poultry
1950-01-01,1950,1,Million Pounds,,Others,Federally Inspected,Poultry
1949-12-01,1949,12,Million Pounds,,Others,Federally Inspected,Poultry
1949-11-01,1949,11,Million Pounds,,Others,Federally Inspected,Poultry
1949-10-01,1949,10,Million Pounds,,Others,Federally Inspected,Poultry
1949-09-01,1949,9,Million Pounds,,Others,Federally Inspected,Poultry
1949-08-01,1949,8,Million Pounds,,Others,Federally Inspected,Poultry
1949-07-01,1949,7,Million Pounds,,Others,Federally Inspected,Poultry
1949-06-01,1949,6,Million Pounds,,Others,Federally Inspected,Poultry
1949-05-01,1949,5,Million Pounds,,Others,Federally Inspected,Poultry
1949-04-01,1949,4,Million Pounds,,Others,Federally Inspected,Poultry
1949-03-01,1949,3,Million Pounds,,Others,Federally Inspected,Poultry
1949-02-01,1949,2,Million Pounds,,Others,Federally Inspected,Poultry
1949-01-01,1949,1,Million Pounds,,Others,Federally Inspected,Poultry
1948-12-01,1948,12,Million Pounds,,Others,Federally Inspected,Poultry
1948-11-01,1948,11,Million Pounds,,Others,Federally Inspected,Poultry
1948-10-01,1948,10,Million Pounds,,Others,Federally Inspected,Poultry
1948-09-01,1948,9,Million Pounds,,Others,Federally Inspected,Poultry
1948-08-01,1948,8,Million Pounds,,Others,Federally Inspected,Poultry
1948-07-01,1948,7,Million Pounds,,Others,Federally Inspected,Poultry
1948-06-01,1948,6,Million Pounds,,Others,Federally Inspected,Poultry
1948-05-01,1948,5,Million Pounds,,Others,Federally Inspected,Poultry
1948-04-01,1948,4,Million Pounds,,Others,Federally Inspected,Poultry
1948-03-01,1948,3,Million Pounds,,Others,Federally Inspected,Poultry
1948-02-01,1948,2,Million Pounds,,Others,Federally Inspected,Poultry
1948-01-01,1948,1,Million Pounds,,Others,Federally Inspected,Poultry
1947-12-01,1947,12,Million Pounds,,Others,Federally Inspected,Poultry
1947-11-01,1947,11,Million Pounds,,Others,Federally Inspected,Poultry
1947-10-01,1947,10,Million Pounds,,Others,Federally Inspected,Poultry
1947-09-01,1947,9,Million Pounds,,Others,Federally Inspected,Poultry
1947-08-01,1947,8,Million Pounds,,Others,Federally Inspected,Poultry
1947-07-01,1947,7,Million Pounds,,Others,Federally Inspected,Poultry
1947-06-01,1947,6,Million Pounds,,Others,Federally Inspected,Poultry
1947-05-01,1947,5,Million Pounds,,Others,Federally Inspected,Poultry
1947-04-01,1947,4,Million Pounds,,Others,Federally Inspected,Poultry
1947-03-01,1947,3,Million Pounds,,Others,Federally Inspected,Poultry
1947-02-01,1947,2,Million Pounds,,Others,Federally Inspected,Poultry
1947-01-01,1947,1,Million Pounds,,Others,Federally Inspected,Poultry
1946-12-01,1946,12,Million Pounds,,Others,Federally Inspected,Poultry
1946-11-01,1946,11,Million Pounds,,Others,Federally Inspected,Poultry
1946-10-01,1946,10,Million Pounds,,Others,Federally Inspected,Poultry
1946-09-01,1946,9,Million Pounds,,Others,Federally Inspected,Poultry
1946-08-01,1946,8,Million Pounds,,Others,Federally Inspected,Poultry
1946-07-01,1946,7,Million Pounds,,Others,Federally Inspected,Poultry
1946-06-01,1946,6,Million Pounds,,Others,Federally Inspected,Poultry
1946-05-01,1946,5,Million Pounds,,Others,Federally Inspected,Poultry
1946-04-01,1946,4,Million Pounds,,Others,Federally Inspected,Poultry
1946-03-01,1946,3,Million Pounds,,Others,Federally Inspected,Poultry
1946-02-01,1946,2,Million Pounds,,Others,Federally Inspected,Poultry
1946-01-01,1946,1,Million Pounds,,Others,Federally Inspected,Poultry
